timestamp,temp_C,pressure_Pa,bmp_alt_m,lat,lon,gps_alt_m,speed_kmh,course_deg,heater,rssi_dBm,raw
2026-05-21T12:47:31,38.5,59093,4323.1,21.583811,106.793170,4573.4,75.3,42.8,OFF,-102,38.5|59093|4323.1|21.583811|106.793170|4573.4|75.3|42.8|OFF
2026-05-21T12:47:38,38.5,58939,4343.3,21.584890,106.794030,4593.8,77.5,38.3,OFF,-102,38.5|58939|4343.3|21.584890|106.794030|4593.8|77.5|38.3|OFF
2026-05-21T12:47:45,38.4,58775,4364.8,21.585953,106.794830,4613.9,73.6,36.5,OFF,-102,38.4|58775|4364.8|21.585953|106.794830|4613.9|73.6|36.5|OFF
2026-05-21T12:47:59,38.3,58464,4404.3,21.588245,106.796740,4659.6,82.7,39.2,OFF,-91,38.3|58464|4404.3|21.588245|106.796740|4659.6|82.7|39.2|OFF
2026-05-21T12:48:07,38.3,58298,4426.8,21.589321,106.797620,4680.5,78.8,42.0,OFF,-103,38.3|58298|4426.8|21.589321|106.797620|4680.5|78.8|42.0|OFF
2026-05-21T12:48:14,38.2,58137,4446.9,21.590412,106.798480,4701.5,78.7,39.3,OFF,-106,38.2|58137|4446.9|21.590412|106.798480|4701.5|78.7|39.3|OFF
2026-05-21T12:49:10,37.9,56802,4623.2,21.599106,106.805080,4890.7,76.9,38.8,OFF,-101,37.9|56802|4623.2|21.599106|106.805080|4890.7|76.9|38.8|OFF
2026-05-21T12:49:17,37.8,56632,4645.7,21.600203,106.805860,4915.1,74.9,36.3,OFF,-102,37.8|56632|4645.7|21.600203|106.805860|4915.1|74.9|36.3|OFF
2026-05-21T12:49:24,37.8,56470,4667.6,21.601299,106.806660,4938.9,69.7,36.7,OFF,-102,37.8|56470|4667.6|21.601299|106.806660|4938.9|69.7|36.7|OFF
2026-05-21T12:49:31,37.7,56297,4691.3,21.602360,106.807460,4963.7,72.3,39.2,OFF,-102,37.7|56297|4691.3|21.602360|106.807460|4963.7|72.3|39.2|OFF
2026-05-21T12:49:45,37.6,55952,4736.9,21.604635,106.809220,5015.9,76.8,40.6,OFF,-103,37.6|55952|4736.9|21.604635|106.809220|5015.9|76.8|40.6|OFF
2026-05-21T12:49:53,37.5,55781,4760.3,21.605658,106.810090,5039.3,73.7,40.3,OFF,-104,37.5|55781|4760.3|21.605658|106.810090|5039.3|73.7|40.3|OFF
2026-05-21T12:50:00,37.5,55604,4784.5,21.606672,106.810940,5065.1,74.0,35.5,OFF,-103,37.5|55604|4784.5|21.606672|106.810940|5065.1|74.0|35.5|OFF
2026-05-21T12:50:07,37.4,55439,4806.3,21.607689,106.811810,5089.5,78.8,34.2,OFF,-98,37.4|55439|4806.3|21.607689|106.811810|5089.5|78.8|34.2|OFF
2026-05-21T12:50:14,37.3,55262,4829.9,21.608721,106.812710,5115.5,78.3,35.6,OFF,-103,37.3|55262|4829.9|21.608721|106.812710|5115.5|78.3|35.6|OFF
2026-05-21T12:50:21,37.3,55093,4852.5,21.609686,106.813590,5140.6,79.2,38.1,OFF,-100,37.3|55093|4852.5|21.609686|106.813590|5140.6|79.2|38.1|OFF
2026-05-21T12:50:28,37.2,54925,4876.7,21.610662,106.814510,5164.8,79.0,40.9,OFF,-100,37.2|54925|4876.7|21.610662|106.814510|5164.8|79.0|40.9|OFF
2026-05-21T12:50:35,37.1,54757,4899.4,21.611649,106.815420,5191.3,83.2,40.7,OFF,-102,37.1|54757|4899.4|21.611649|106.815420|5191.3|83.2|40.7|OFF
2026-05-21T12:50:42,37.1,54587,4922.3,21.612595,106.816350,5216.1,77.9,43.6,OFF,-104,37.1|54587|4922.3|21.612595|106.816350|5216.1|77.9|43.6|OFF
2026-05-21T12:50:49,37.0,54424,4944.7,21.613516,106.817280,5240.2,79.8,42.5,OFF,-106,37.0|54424|4944.7|21.613516|106.817280|5240.2|79.8|42.5|OFF
2026-05-21T12:50:56,36.9,54268,4966.8,21.614462,106.818280,5265.3,75.5,44.3,OFF,-106,36.9|54268|4966.8|21.614462|106.818280|5265.3|75.5|44.3|OFF
2026-05-21T12:51:03,36.9,54090,4991.4,21.615355,106.819280,5290.6,77.8,48.8,OFF,-106,36.9|54090|4991.4|21.615355|106.819280|5290.6|77.8|48.8|OFF
2026-05-21T12:51:10,36.8,53930,5013.0,21.616238,106.820270,5315.1,80.0,50.7,OFF,-105,36.8|53930|5013.0|21.616238|106.820270|5315.1|80.0|50.7|OFF
2026-05-21T12:51:17,36.7,53776,5034.1,21.617096,106.821280,5338.3,73.7,53.7,OFF,-104,36.7|53776|5034.1|21.617096|106.821280|5338.3|73.7|53.7|OFF
2026-05-21T12:51:31,36.5,53467,5078.2,21.618826,106.823400,5387.0,69.2,54.3,OFF,-109,36.5|53467|5078.2|21.618826|106.823400|5387.0|69.2|54.3|OFF
2026-05-21T12:51:39,36.5,53306,5100.0,21.619581,106.824390,5411.7,64.9,52.4,OFF,-105,36.5|53306|5100.0|21.619581|106.824390|5411.7|64.9|52.4|OFF
2026-05-21T12:51:46,36.4,53150,5122.0,21.620369,106.825330,5435.1,68.8,51.5,OFF,-103,36.4|53150|5122.0|21.620369|106.825330|5435.1|68.8|51.5|OFF
2026-05-21T12:51:53,36.3,53003,5143.1,21.621149,106.826270,5458.3,67.2,46.0,OFF,-103,36.3|53003|5143.1|21.621149|106.826270|5458.3|67.2|46.0|OFF
2026-05-21T12:52:00,36.2,52848,5165.1,21.621956,106.827200,5482.6,72.5,43.1,OFF,-103,36.2|52848|5165.1|21.621956|106.827200|5482.6|72.5|43.1|OFF
2026-05-21T12:52:07,36.1,52699,5186.2,21.622730,106.828180,5506.0,74.0,48.9,OFF,-103,36.1|52699|5186.2|21.622730|106.828180|5506.0|74.0|48.9|OFF
2026-05-21T12:52:14,36.1,52555,5206.3,21.623497,106.829160,5529.3,70.7,46.2,OFF,-104,36.1|52555|5206.3|21.623497|106.829160|5529.3|70.7|46.2|OFF
2026-05-21T12:52:21,36.0,52404,5226.8,21.624254,106.830120,5552.1,66.7,49.8,OFF,-106,36.0|52404|5226.8|21.624254|106.830120|5552.1|66.7|49.8|OFF
2026-05-21T12:52:28,35.9,52263,5247.7,21.624989,106.831070,5573.5,69.4,53.4,OFF,-107,35.9|52263|5247.7|21.624989|106.831070|5573.5|69.4|53.4|OFF
2026-05-21T12:52:35,35.8,52111,5268.9,21.625702,106.832010,5596.5,67.0,57.3,OFF,-108,35.8|52111|5268.9|21.625702|106.832010|5596.5|67.0|57.3|OFF
2026-05-21T12:52:42,35.7,51961,5290.3,21.626390,106.832920,5618.5,56.9,54.6,OFF,-109,35.7|51961|5290.3|21.626390|106.832920|5618.5|56.9|54.6|OFF
2026-05-21T12:52:49,35.6,51824,5309.9,21.627028,106.833840,5637.6,53.8,59.3,OFF,-108,35.6|51824|5309.9|21.627028|106.833840|5637.6|53.8|59.3|OFF
2026-05-21T12:52:56,35.5,51683,5330.1,21.627621,106.834730,5660.6,52.3,56.4,OFF,-108,35.5|51683|5330.1|21.627621|106.834730|5660.6|52.3|56.4|OFF
2026-05-21T12:53:03,35.5,51547,5349.8,21.628246,106.835660,5682.5,56.6,55.6,OFF,-108,35.5|51547|5349.8|21.628246|106.835660|5682.5|56.6|55.6|OFF
2026-05-21T12:53:17,35.3,51280,5388.9,21.629551,106.837430,5724.9,49.2,55.1,OFF,-109,35.3|51280|5388.9|21.629551|106.837430|5724.9|49.2|55.1|OFF
2026-05-21T12:53:25,35.2,51152,5407.3,21.630163,106.838230,5744.6,50.7,45.1,OFF,-108,35.2|51152|5407.3|21.630163|106.838230|5744.6|50.7|45.1|OFF
2026-05-21T12:53:32,35.1,51011,5427.6,21.630756,106.839010,5766.5,49.8,47.5,OFF,-109,35.1|51011|5427.6|21.630756|106.839010|5766.5|49.8|47.5|OFF
2026-05-21T12:53:39,35.1,50891,5444.9,21.631351,106.839810,5786.2,52.4,49.4,OFF,-106,35.1|50891|5444.9|21.631351|106.839810|5786.2|52.4|49.4|OFF
2026-05-21T12:53:46,35.0,50760,5463.8,21.631943,106.840640,5805.5,54.8,52.7,OFF,-103,35.0|50760|5463.8|21.631943|106.840640|5805.5|54.8|52.7|OFF
2026-05-21T12:54:00,34.8,50515,5500.4,21.633087,106.842290,5846.6,55.4,52.2,OFF,-103,34.8|50515|5500.4|21.633087|106.842290|5846.6|55.4|52.2|OFF
2026-05-21T12:54:07,34.7,50377,5520.1,21.633667,106.843140,5868.6,60.1,56.9,OFF,-103,34.7|50377|5520.1|21.633667|106.843140|5868.6|60.1|56.9|OFF
2026-05-21T12:54:14,34.7,50245,5539.1,21.634249,106.844010,5889.1,55.5,55.5,OFF,-106,34.7|50245|5539.1|21.634249|106.844010|5889.1|55.5|55.5|OFF
2026-05-21T12:54:21,34.6,50115,5558.5,21.634789,106.844870,5909.8,53.3,56.8,OFF,-105,34.6|50115|5558.5|21.634789|106.844870|5909.8|53.3|56.8|OFF
2026-05-21T12:54:28,34.5,49987,5576.5,21.635313,106.845700,5929.8,57.7,62.5,OFF,-103,34.5|49987|5576.5|21.635313|106.845700|5929.8|57.7|62.5|OFF
2026-05-21T12:54:35,34.5,49854,5596.3,21.635857,106.846510,5951.1,55.9,57.6,OFF,-104,34.5|49854|5596.3|21.635857|106.846510|5951.1|55.9|57.6|OFF
2026-05-21T12:54:42,34.4,49726,5615.6,21.636406,106.847310,5970.7,52.9,60.2,OFF,-110,34.4|49726|5615.6|21.636406|106.847310|5970.7|52.9|60.2|OFF
2026-05-21T12:54:49,34.3,49601,5634.2,21.636955,106.848100,5991.3,47.4,52.8,OFF,-109,34.3|49601|5634.2|21.636955|106.848100|5991.3|47.4|52.8|OFF
2026-05-21T12:54:56,34.2,49475,5652.7,21.637486,106.848910,6013.1,45.9,54.0,OFF,-105,34.2|49475|5652.7|21.637486|106.848910|6013.1|45.9|54.0|OFF
2026-05-21T12:55:03,34.1,49347,5672.2,21.638081,106.849840,6035.8,50.7,60.4,OFF,-107,34.1|49347|5672.2|21.638081|106.849840|6035.8|50.7|60.4|OFF
2026-05-21T12:55:11,34.0,49226,5690.8,21.638615,106.850620,6054.1,50.1,53.6,OFF,-103,34.0|49226|5690.8|21.638615|106.850620|6054.1|50.1|53.6|OFF
2026-05-21T12:55:18,34.0,49097,5710.0,21.639126,106.851440,6076.4,49.1,56.1,OFF,-103,34.0|49097|5710.0|21.639126|106.851440|6076.4|49.1|56.1|OFF
2026-05-21T12:55:25,33.9,48977,5727.5,21.639627,106.852270,6096.1,49.4,52.5,OFF,-107,33.9|48977|5727.5|21.639627|106.852270|6096.1|49.4|52.5|OFF
2026-05-21T12:55:32,33.8,48850,5746.6,21.640142,106.853080,6115.6,46.4,51.0,OFF,-106,33.8|48850|5746.6|21.640142|106.853080|6115.6|46.4|51.0|OFF
2026-05-21T12:55:39,33.7,48728,5764.5,21.640675,106.853870,6135.0,56.4,44.5,OFF,-99,33.7|48728|5764.5|21.640675|106.853870|6135.0|56.4|44.5|OFF
2026-05-21T12:55:46,33.6,48613,5782.4,21.641226,106.854670,6154.5,52.9,47.0,OFF,-104,33.6|48613|5782.4|21.641226|106.854670|6154.5|52.9|47.0|OFF
2026-05-21T12:55:53,33.6,48495,5799.9,21.641792,106.855480,6176.1,53.6,45.6,OFF,-103,33.6|48495|5799.9|21.641792|106.855480|6176.1|53.6|45.6|OFF
2026-05-21T12:56:00,33.5,48375,5818.4,21.642355,106.856310,6193.5,53.7,48.7,OFF,-103,33.5|48375|5818.4|21.642355|106.856310|6193.5|53.7|48.7|OFF
2026-05-21T12:56:07,33.4,48261,5836.3,21.642929,106.857140,6211.5,53.9,53.5,OFF,-104,33.4|48261|5836.3|21.642929|106.857140|6211.5|53.9|53.5|OFF
2026-05-21T12:56:14,33.3,48136,5854.5,21.643467,106.857980,6230.2,56.9,47.5,OFF,-102,33.3|48136|5854.5|21.643467|106.857980|6230.2|56.9|47.5|OFF
2026-05-21T12:56:21,33.3,48013,5874.0,21.644058,106.858810,6248.6,59.1,56.7,OFF,-107,33.3|48013|5874.0|21.644058|106.858810|6248.6|59.1|56.7|OFF
2026-05-21T12:56:28,33.2,47899,5891.4,21.644636,106.859630,6267.6,62.5,59.4,OFF,-102,33.2|47899|5891.4|21.644636|106.859630|6267.6|62.5|59.4|OFF
2026-05-21T12:56:35,33.1,47776,5908.8,21.645224,106.860440,6290.0,58.1,61.0,OFF,-106,33.1|47776|5908.8|21.645224|106.860440|6290.0|58.1|61.0|OFF
2026-05-21T12:56:42,33.0,47656,5927.7,21.645803,106.861270,6308.6,53.3,52.5,OFF,-106,33.0|47656|5927.7|21.645803|106.861270|6308.6|53.3|52.5|OFF
2026-05-21T12:56:57,32.9,47415,5964.6,21.647097,106.862990,6348.2,50.8,44.3,OFF,-111,32.9|47415|5964.6|21.647097|106.862990|6348.2|50.8|44.3|OFF
2026-05-21T12:57:04,32.8,47297,5983.2,21.647726,106.863770,6368.9,52.2,48.0,OFF,-103,32.8|47297|5983.2|21.647726|106.863770|6368.9|52.2|48.0|OFF
2026-05-21T12:57:11,32.7,47179,6002.2,21.648367,106.864590,6390.5,56.4,41.7,OFF,-108,32.7|47179|6002.2|21.648367|106.864590|6390.5|56.4|41.7|OFF
2026-05-21T12:57:18,32.6,47051,6021.3,21.648964,106.865390,6412.1,51.0,48.1,OFF,-104,32.6|47051|6021.3|21.648964|106.865390|6412.1|51.0|48.1|OFF
2026-05-21T12:57:25,32.6,46900,6044.1,21.649513,106.866170,6432.8,54.8,47.6,OFF,-104,32.6|46900|6044.1|21.649513|106.866170|6432.8|54.8|47.6|OFF
2026-05-21T12:57:32,32.5,46768,6064.7,21.650055,106.866910,6454.1,45.8,57.0,OFF,-104,32.5|46768|6064.7|21.650055|106.866910|6454.1|45.8|57.0|OFF
2026-05-21T12:57:39,32.4,46636,6085.6,21.650557,106.867650,6476.6,47.4,57.6,OFF,-114,32.4|46636|6085.6|21.650557|106.867650|6476.6|47.4|57.6|OFF
2026-05-21T12:57:46,32.3,46486,6109.2,21.651028,106.868340,6499.9,46.1,52.4,OFF,-104,32.3|46486|6109.2|21.651028|106.868340|6499.9|46.1|52.4|OFF
2026-05-21T12:57:53,32.3,46345,6131.5,21.651390,106.869000,6523.7,45.2,55.3,OFF,-104,32.3|46345|6131.5|21.651390|106.869000|6523.7|45.2|55.3|OFF
2026-05-21T12:58:00,32.2,46171,6158.2,21.651804,106.869690,6548.4,44.2,61.4,�,-90,32.2|46171|6158.2|21.651804|106.869690|6548.4|44.2|61.4|�
2026-05-21T12:58:07,32.1,46026,6181.0,21.652147,106.870370,6571.9,49.0,55.5,OFF,-104,32.1|46026|6181.0|21.652147|106.870370|6571.9|49.0|55.5|OFF
2026-05-21T12:58:14,32.0,45900,6200.8,21.652506,106.871050,6596.8,43.3,59.0,OFF,-103,32.0|45900|6200.8|21.652506|106.871050|6596.8|43.3|59.0|OFF
2026-05-21T12:58:21,32.0,45769,6221.6,21.652912,106.871730,6620.9,39.2,54.5,OFF,-107,32.0|45769|6221.6|21.652912|106.871730|6620.9|39.2|54.5|OFF
2026-05-21T12:58:35,31.8,45525,6259.9,21.653732,106.873210,6668.4,53.5,50.6,OFF,-106,31.8|45525|6259.9|21.653732|106.873210|6668.4|53.5|50.6|OFF
2026-05-21T12:58:43,31.8,45389,6282.7,21.654110,106.873880,6691.6,30.4,60.8,OFF,-109,31.8|45389|6282.7|21.654110|106.873880|6691.6|30.4|60.8|OFF
2026-05-21T12:58:50,31.7,45256,6303.6,21.654488,106.874510,6710.9,34.2,51.9,OFF,-107,31.7|45256|6303.6|21.654488|106.874510|6710.9|34.2|51.9|OFF
2026-05-21T12:58:57,31.6,45136,6323.1,21.654882,106.875140,6733.3,39.8,51.8,OFF,-108,31.6|45136|6323.1|21.654882|106.875140|6733.3|39.8|51.8|OFF
2026-05-21T12:59:11,31.5,44888,6362.7,21.655676,106.876400,6774.2,32.4,50.8,OFF,-109,31.5|44888|6362.7|21.655676|106.876400|6774.2|32.4|50.8|OFF
2026-05-21T12:59:18,31.4,44771,6380.5,21.656057,106.877010,6795.7,40.2,50.5,OFF,-105,31.4|44771|6380.5|21.656057|106.877010|6795.7|40.2|50.5|OFF
2026-05-21T12:59:25,31.4,44636,6403.0,21.656443,106.877650,6817.2,37.1,60.7,OFF,-109,31.4|44636|6403.0|21.656443|106.877650|6817.2|37.1|60.7|OFF
2026-05-21T12:59:32,31.3,44526,6422.2,21.656862,106.878250,6838.9,44.5,53.8,OFF,-104,31.3|44526|6422.2|21.656862|106.878250|6838.9|44.5|53.8|OFF
2026-05-21T12:59:39,31.3,44389,6443.5,21.657234,106.878840,6861.7,38.1,51.4,OFF,-105,31.3|44389|6443.5|21.657234|106.878840|6861.7|38.1|51.4|OFF
2026-05-21T12:59:46,31.2,44256,6465.5,21.657644,106.879430,6884.5,35.5,50.6,OFF,-107,31.2|44256|6465.5|21.657644|106.879430|6884.5|35.5|50.6|OFF
2026-05-21T12:59:53,31.2,44115,6488.3,21.658054,106.880040,6908.9,38.6,44.4,OFF,-109,31.2|44115|6488.3|21.658054|106.880040|6908.9|38.6|44.4|OFF
2026-05-21T13:00:00,31.1,43961,6512.0,21.658480,106.880620,6934.6,39.7,38.7,OFF,-107,31.1|43961|6512.0|21.658480|106.880620|6934.6|39.7|38.7|OFF
2026-05-21T13:00:07,31.1,43813,6537.4,21.658901,106.881230,6962.3,38.3,52.7,OFF,-103,31.1|43813|6537.4|21.658901|106.881230|6962.3|38.3|52.7|OFF
2026-05-21T13:00:14,31.0,43672,6560.6,21.659328,106.881850,6989.1,40.4,54.7,OFF,-106,31.0|43672|6560.6|21.659328|106.881850|6989.1|40.4|54.7|OFF
2026-05-21T13:00:21,31.0,43525,6584.6,21.659752,106.882470,7016.0,39.1,55.8,OFF,-106,31.0|43525|6584.6|21.659752|106.882470|7016.0|39.1|55.8|OFF
2026-05-21T13:00:28,31.0,43383,6607.4,21.660172,106.883090,7040.5,42.8,56.8,OFF,-104,31.0|43383|6607.4|21.660172|106.883090|7040.5|42.8|56.8|OFF
2026-05-21T13:00:35,30.9,43241,6630.6,21.660624,106.883730,7065.6,42.6,50.9,OFF,-104,30.9|43241|6630.6|21.660624|106.883730|7065.6|42.6|50.9|OFF
2026-05-21T13:00:42,30.9,43108,6654.4,21.661030,106.884290,7092.6,35.1,50.8,OFF,-105,30.9|43108|6654.4|21.661030|106.884290|7092.6|35.1|50.8|OFF
2026-05-21T13:00:49,30.9,42963,6678.2,21.661440,106.884860,7118.7,38.1,61.8,OFF,-103,30.9|42963|6678.2|21.661440|106.884860|7118.7|38.1|61.8|OFF
2026-05-21T13:01:04,30.8,42669,6726.4,21.662348,106.886060,7174.4,34.7,53.3,OFF,-105,30.8|42669|6726.4|21.662348|106.886060|7174.4|34.7|53.3|OFF
2026-05-21T13:01:11,30.7,42524,6751.7,21.662710,106.886610,7201.5,38.4,64.0,OFF,-105,30.7|42524|6751.7|21.662710|106.886610|7201.5|38.4|64.0|OFF
2026-05-21T13:01:18,30.7,42381,6775.1,21.663084,106.887150,7224.8,38.7,59.7,OFF,-110,30.7|42381|6775.1|21.663084|106.887150|7224.8|38.7|59.7|OFF
2026-05-21T13:01:25,30.7,42242,6799.6,21.663427,106.887700,7250.4,37.5,58.6,OFF,-106,30.7|42242|6799.6|21.663427|106.887700|7250.4|37.5|58.6|OFF
2026-05-21T13:01:32,30.7,42105,6821.6,21.663782,106.888220,7276.4,38.1,63.0,OFF,-106,30.7|42105|6821.6|21.663782|106.888220|7276.4|38.1|63.0|OFF
2026-05-21T13:01:39,30.6,41962,6846.9,21.664146,106.888730,7301.7,37.0,63.8,OFF,-105,30.6|41962|6846.9|21.664146|106.888730|7301.7|37.0|63.8|OFF
2026-05-21T13:01:46,30.6,41803,6873.3,21.664495,106.889210,7329.8,34.7,63.8,OFF,-116,30.6|41803|6873.3|21.664495|106.889210|7329.8|34.7|63.8|OFF
2026-05-21T13:01:53,30.6,41645,6900.6,21.664812,106.889740,7358.2,39.2,68.9,OFF,-106,30.6|41645|6900.6|21.664812|106.889740|7358.2|39.2|68.9|OFF
2026-05-21T13:02:00,30.6,41497,6926.1,21.665157,106.890270,7385.2,36.4,57.5,OFF,-106,30.6|41497|6926.1|21.665157|106.890270|7385.2|36.4|57.5|OFF
2026-05-21T13:02:07,30.5,41353,6951.4,21.665480,106.890810,7410.7,40.8,53.0,OFF,-105,30.5|41353|6951.4|21.665480|106.890810|7410.7|40.8|53.0|OFF
2026-05-21T13:02:14,30.5,41209,6976.2,21.665823,106.891330,7440.4,27.2,53.3,OFF,-106,30.5|41209|6976.2|21.665823|106.891330|7440.4|27.2|53.3|OFF
2026-05-21T13:02:21,30.5,41064,6999.3,21.666151,106.891860,7468.2,36.3,56.4,OFF,-105,30.5|41064|6999.3|21.666151|106.891860|7468.2|36.3|56.4|OFF
2026-05-21T13:02:28,30.4,40919,7025.8,21.666454,106.892360,7495.7,30.3,49.1,OFF,-105,30.4|40919|7025.8|21.666454|106.892360|7495.7|30.3|49.1|OFF
2026-05-21T13:02:35,30.4,40746,7055.6,21.666794,106.892920,7525.8,37.8,59.0,OFF,-114,30.4|40746|7055.6|21.666794|106.892920|7525.8|37.8|59.0|OFF
2026-05-21T13:02:42,30.4,40576,7085.6,21.667154,106.893470,7556.1,38.9,70.7,OFF,-104,30.4|40576|7085.6|21.667154|106.893470|7556.1|38.9|70.7|OFF
2026-05-21T13:02:49,30.4,40404,7115.7,21.667469,106.894000,7588.8,38.1,63.5,OFF,-105,30.4|40404|7115.7|21.667469|106.894000|7588.8|38.1|63.5|OFF
2026-05-21T13:02:56,30.3,40236,7144.6,21.667828,106.894700,7625.9,43.9,64.7,OFF,-108,30.3|40236|7144.6|21.667828|106.894700|7625.9|43.9|64.7|OFF
2026-05-21T13:03:04,30.3,40078,7172.8,21.668148,106.895280,7655.3,37.6,63.0,OFF,-109,30.3|40078|7172.8|21.668148|106.895280|7655.3|37.6|63.0|OFF
2026-05-21T13:03:11,30.3,39905,7203.9,21.668432,106.895860,7688.8,37.6,64.4,OFF,-115,30.3|39905|7203.9|21.668432|106.895860|7688.8|37.6|64.4|OFF
2026-05-21T13:03:18,30.2,39727,7235.5,21.668728,106.896420,7720.9,29.5,73.1,OFF,-110,30.2|39727|7235.5|21.668728|106.896420|7720.9|29.5|73.1|OFF
2026-05-21T13:03:25,30.2,39583,7260.4,21.668997,106.897030,7747.9,28.8,61.5,OFF,-107,30.2|39583|7260.4|21.668997|106.897030|7747.9|28.8|61.5|OFF
2026-05-21T13:03:32,30.1,39443,7285.4,21.669292,106.897630,7775.6,32.7,63.1,OFF,-105,30.1|39443|7285.4|21.669292|106.897630|7775.6|32.7|63.1|OFF
2026-05-21T13:03:39,30.1,39301,7310.4,21.669600,106.898300,7804.6,46.1,70.0,OFF,-104,30.1|39301|7310.4|21.669600|106.898300|7804.6|46.1|70.0|OFF
2026-05-21T13:03:46,30.1,39177,7333.2,21.669905,106.898990,7831.7,41.1,66.2,OFF,-108,30.1|39177|7333.2|21.669905|106.898990|7831.7|41.1|66.2|OFF
2026-05-21T13:03:53,30.0,39050,7355.7,21.670176,106.899700,7857.3,40.6,74.1,OFF,-106,30.0|39050|7355.7|21.670176|106.899700|7857.3|40.6|74.1|OFF
2026-05-21T13:04:00,30.0,38932,7376.3,21.670448,106.900370,7883.3,43.5,78.8,OFF,-111,30.0|38932|7376.3|21.670448|106.900370|7883.3|43.5|78.8|OFF
2026-05-21T13:04:07,29.9,38813,7399.3,21.670746,106.901030,7908.4,43.2,75.4,OFF,-111,29.9|38813|7399.3|21.670746|106.901030|7908.4|43.2|75.4|OFF
2026-05-21T13:04:14,29.9,38685,7421.2,21.671059,106.901720,7933.1,44.6,70.5,OFF,-104,29.9|38685|7421.2|21.671059|106.901720|7933.1|44.6|70.5|OFF
2026-05-21T13:04:21,29.8,38560,7444.1,21.671406,106.902390,7957.2,43.9,73.8,OFF,-106,29.8|38560|7444.1|21.671406|106.902390|7957.2|43.9|73.8|OFF
2026-05-21T13:04:28,29.8,38447,7465.1,21.671741,106.903060,7980.0,37.2,69.1,OFF,-104,29.8|38447|7465.1|21.671741|106.903060|7980.0|37.2|69.1|OFF
2026-05-21T13:04:35,29.7,38327,7487.7,21.672081,106.903720,8005.3,42.9,63.0,OFF,-108,29.7|38327|7487.7|21.672081|106.903720|8005.3|42.9|63.0|OFF
2026-05-21T13:04:42,29.7,38210,7508.8,21.672415,106.904370,8030.1,35.6,66.2,OFF,-104,29.7|38210|7508.8|21.672415|106.904370|8030.1|35.6|66.2|OFF
2026-05-21T13:04:56,29.6,37977,7551.8,21.673162,106.905770,8082.3,40.9,59.2,OFF,-103,29.6|37977|7551.8|21.673162|106.905770|8082.3|40.9|59.2|OFF
2026-05-21T13:05:04,29.6,37848,7576.0,21.673519,106.906390,8105.7,33.7,57.0,OFF,-110,29.6|37848|7576.0|21.673519|106.906390|8105.7|33.7|57.0|OFF
2026-05-21T13:05:11,29.5,37733,7596.7,21.673901,106.907010,8126.8,37.6,51.0,OFF,-104,29.5|37733|7596.7|21.673901|106.907010|8126.8|37.6|51.0|OFF
2026-05-21T13:05:18,29.4,37630,7616.2,21.674290,106.907600,8149.2,43.3,53.0,OFF,-101,29.4|37630|7616.2|21.674290|106.907600|8149.2|43.3|53.0|OFF
2026-05-21T13:05:25,29.4,37519,7636.6,21.674679,106.908210,8171.0,47.6,57.3,OFF,-108,29.4|37519|7636.6|21.674679|106.908210|8171.0|47.6|57.3|OFF
2026-05-21T13:05:32,29.4,37399,7658.6,21.675056,106.908840,8195.1,43.7,65.2,OFF,-104,29.4|37399|7658.6|21.675056|106.908840|8195.1|43.7|65.2|OFF
2026-05-21T13:05:39,29.3,37280,7681.4,21.675482,106.909480,8217.3,38.6,46.5,OFF,-102,29.3|37280|7681.4|21.675482|106.909480|8217.3|38.6|46.5|OFF
2026-05-21T13:05:46,29.3,37166,7703.1,21.675865,106.910070,8241.6,38.3,55.3,OFF,-102,29.3|37166|7703.1|21.675865|106.910070|8241.6|38.3|55.3|OFF
2026-05-21T13:05:53,29.2,37038,7727.4,21.676264,106.910680,8267.9,35.6,56.4,OFF,-107,29.2|37038|7727.4|21.676264|106.910680|8267.9|35.6|56.4|OFF
2026-05-21T13:06:00,29.2,36890,7754.1,21.676712,106.911230,8293.8,44.4,48.8,OFF,-109,29.2|36890|7754.1|21.676712|106.911230|8293.8|44.4|48.8|OFF
2026-05-21T13:06:07,29.1,36765,7777.5,21.677164,106.911790,8320.5,45.7,40.7,OFF,-114,29.1|36765|7777.5|21.677164|106.911790|8320.5|45.7|40.7|OFF
2026-05-21T13:06:14,29.1,36616,7806.5,21.677488,106.912400,8344.2,37.4,60.5,OFF,-105,29.1|36616|7806.5|21.677488|106.912400|8344.2|37.4|60.5|OFF
2026-05-21T13:06:21,29.0,36487,7830.1,21.677902,106.913030,8371.1,46.1,52.7,OFF,-104,29.0|36487|7830.1|21.677902|106.913030|8371.1|46.1|52.7|OFF
2026-05-21T13:06:28,28.9,36350,7856.2,21.678383,106.913640,8397.4,43.6,52.1,OFF,-106,28.9|36350|7856.2|21.678383|106.913640|8397.4|43.6|52.1|OFF
2026-05-21T13:06:35,28.9,36210,7881.5,21.678829,106.914350,8426.0,50.5,64.9,OFF,-107,28.9|36210|7881.5|21.678829|106.914350|8426.0|50.5|64.9|OFF
2026-05-21T13:06:42,28.8,36070,7910.4,21.679419,106.914990,8449.0,47.2,44.5,OFF,-103,28.8|36070|7910.4|21.679419|106.914990|8449.0|47.2|44.5|OFF
2026-05-21T13:06:56,28.7,35811,7960.7,21.680523,106.916520,8510.0,48.9,58.3,OFF,-114,28.7|35811|7960.7|21.680523|106.916520|8510.0|48.9|58.3|OFF
